run_id,commit_sha,partition,scene_id,fault_id,fault_family,method,seed,expected_rules,observed_rules,true_positive,false_positive,false_negative,detected,valid_repair,incorrect_repair,escalated,validation_ms,repair_ms
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,compound_identity_and_actor,compound,ablation-fixed-repair-order,0,CSR-SCN-004|CSR-SCN-007|CSR-SCN-011,CSR-SCN-004|CSR-SCN-007|CSR-SCN-011,3,0,0,1,1,0,0,0.050719,0.277461
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,compound_mass_and_provenance,compound,direct-conversion,0,CSR-SCN-015|CSR-SCN-017,,0,0,2,0,0,0,0,0.001222,0.0
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,compound_mass_and_provenance,compound,fixed-rule-repair,0,CSR-SCN-015|CSR-SCN-017,CSR-SCN-015|CSR-SCN-017,2,0,0,1,1,0,0,0.043316,0.262482
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,compound_mass_and_provenance,compound,ablation-no-provenance,0,CSR-SCN-015|CSR-SCN-017,CSR-SCN-017,1,0,1,0,0,1,0,0.036381,0.187258
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,compound_mass_and_provenance,compound,ablation-no-task-validator,0,CSR-SCN-015|CSR-SCN-017,CSR-SCN-015|CSR-SCN-017,2,0,0,1,1,0,0,0.041082,0.258711
B-CPU-DETREp-0001,fb93389,test,pin_insertion__v001,compound_mass_and_provenance,compound,ablation-fixed-repair-order,0,CSR-SCN-015|CSR-SCN-017,CSR-SCN-015|CSR-SCN-017,2,0,0,1,1,0,0,0.043691,0.263671
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,duplicate_ifc_guid,identity,direct-conversion,0,CSR-SCN-004,,0,0,1,0,0,0,0,0.001194,0.0
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,duplicate_ifc_guid,identity,fixed-rule-repair,0,CSR-SCN-004,CSR-SCN-004,1,0,0,1,1,0,0,0.052782,0.260414
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,duplicate_ifc_guid,identity,ablation-no-provenance,0,CSR-SCN-004,CSR-SCN-004,1,0,0,1,1,0,0,0.038772,0.235896
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,duplicate_ifc_guid,identity,ablation-no-task-validator,0,CSR-SCN-004,CSR-SCN-004,1,0,0,1,1,0,0,0.047577,0.251535
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,duplicate_ifc_guid,identity,ablation-fixed-repair-order,0,CSR-SCN-004,CSR-SCN-004,1,0,0,1,1,0,0,0.051199,0.262983
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,wrong_interaction_lod,composition,direct-conversion,0,CSR-SCN-006,,0,0,1,0,0,0,0,0.001112,0.0
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,wrong_interaction_lod,composition,fixed-rule-repair,0,CSR-SCN-006,CSR-SCN-006,1,0,0,1,1,0,0,0.050715,0.267171
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,wrong_interaction_lod,composition,ablation-no-provenance,0,CSR-SCN-006,CSR-SCN-006,1,0,0,1,1,0,0,0.03995,0.234786
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,wrong_interaction_lod,composition,ablation-no-task-validator,0,CSR-SCN-006,CSR-SCN-006,1,0,0,1,1,0,0,0.049166,0.248406
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,wrong_interaction_lod,composition,ablation-fixed-repair-order,0,CSR-SCN-006,CSR-SCN-006,1,0,0,1,1,0,0,0.05173,0.261089
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,missing_robot_actor,task,direct-conversion,0,CSR-SCN-007|CSR-SCN-011,,0,0,2,0,0,0,0,0.001069,0.0
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,missing_robot_actor,task,fixed-rule-repair,0,CSR-SCN-007|CSR-SCN-011,CSR-SCN-007|CSR-SCN-011,2,0,0,1,1,0,0,0.054786,0.276376
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,missing_robot_actor,task,ablation-no-provenance,0,CSR-SCN-007|CSR-SCN-011,CSR-SCN-007|CSR-SCN-011,2,0,0,1,1,0,0,0.040144,0.254711
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,missing_robot_actor,task,ablation-no-task-validator,0,CSR-SCN-007|CSR-SCN-011,,0,0,2,0,0,1,0,0.043528,0.224433
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,missing_robot_actor,task,ablation-fixed-repair-order,0,CSR-SCN-007|CSR-SCN-011,CSR-SCN-007|CSR-SCN-011,2,0,0,1,1,0,0,0.05204,0.27842
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,missing_success_criteria,task,direct-conversion,0,CSR-SCN-010,,0,0,1,0,0,0,0,0.001008,0.0
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,missing_success_criteria,task,fixed-rule-repair,0,CSR-SCN-010,CSR-SCN-010,1,0,0,1,1,0,0,0.049652,0.256179
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,missing_success_criteria,task,ablation-no-provenance,0,CSR-SCN-010,CSR-SCN-010,1,0,0,1,1,0,0,0.03785,0.224029
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,missing_success_criteria,task,ablation-no-task-validator,0,CSR-SCN-010,,0,0,1,0,0,1,0,0.046519,0.225768
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,missing_success_criteria,task,ablation-fixed-repair-order,0,CSR-SCN-010,CSR-SCN-010,1,0,0,1,1,0,0,0.050052,0.274581
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,missing_robot_capability,embodiment,direct-conversion,0,CSR-SCN-011,,0,0,1,0,0,0,0,0.001052,0.0
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,missing_robot_capability,embodiment,fixed-rule-repair,0,CSR-SCN-011,CSR-SCN-011,1,0,0,1,1,0,0,0.053033,0.281614
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,missing_robot_capability,embodiment,ablation-no-provenance,0,CSR-SCN-011,CSR-SCN-011,1,0,0,1,1,0,0,0.047255,0.258344
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,missing_robot_capability,embodiment,ablation-no-task-validator,0,CSR-SCN-011,,0,0,1,0,0,1,0,0.043788,0.218109
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,missing_robot_capability,embodiment,ablation-fixed-repair-order,0,CSR-SCN-011,CSR-SCN-011,1,0,0,1,1,0,0,0.053188,0.281084
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,missing_interface_axis,interface,direct-conversion,0,CSR-SCN-013,,0,0,1,0,0,0,0,0.001023,0.0
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,missing_interface_axis,interface,fixed-rule-repair,0,CSR-SCN-013,CSR-SCN-013,1,0,0,1,1,0,0,0.048549,0.264852
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,missing_interface_axis,interface,ablation-no-provenance,0,CSR-SCN-013,CSR-SCN-013,1,0,0,1,1,0,0,0.038945,0.237609
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,missing_interface_axis,interface,ablation-no-task-validator,0,CSR-SCN-013,CSR-SCN-013,1,0,0,1,1,0,0,0.046916,0.256212
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,missing_interface_axis,interface,ablation-fixed-repair-order,0,CSR-SCN-013,CSR-SCN-013,1,0,0,1,1,0,0,0.048526,0.262852
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,missing_tolerance,interface,direct-conversion,0,CSR-SCN-014,,0,0,1,0,0,0,0,0.001136,0.0
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,missing_tolerance,interface,fixed-rule-repair,0,CSR-SCN-014,CSR-SCN-014,1,0,0,1,1,0,0,0.048524,0.244931
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,missing_tolerance,interface,ablation-no-provenance,0,CSR-SCN-014,CSR-SCN-014,1,0,0,1,1,0,0,0.043682,0.237196
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,missing_tolerance,interface,ablation-no-task-validator,0,CSR-SCN-014,CSR-SCN-014,1,0,0,1,1,0,0,0.049944,0.253505
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,missing_tolerance,interface,ablation-fixed-repair-order,0,CSR-SCN-014,CSR-SCN-014,1,0,0,1,1,0,0,0.052274,0.264262
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,invalid_provenance_confidence,provenance,direct-conversion,0,CSR-SCN-016,,0,0,1,0,0,0,0,0.00112,0.0
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,invalid_provenance_confidence,provenance,fixed-rule-repair,0,CSR-SCN-016,CSR-SCN-016,1,0,0,1,1,0,0,0.049718,0.265726
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,invalid_provenance_confidence,provenance,ablation-no-provenance,0,CSR-SCN-016,,0,0,1,0,0,1,0,0.0367,0.203532
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,invalid_provenance_confidence,provenance,ablation-no-task-validator,0,CSR-SCN-016,CSR-SCN-016,1,0,0,1,1,0,0,0.047828,0.262386
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,invalid_provenance_confidence,provenance,ablation-fixed-repair-order,0,CSR-SCN-016,CSR-SCN-016,1,0,0,1,1,0,0,0.053764,0.277543
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,nonpositive_mass,physics,direct-conversion,0,CSR-SCN-017,,0,0,1,0,0,0,0,0.001087,0.0
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,nonpositive_mass,physics,fixed-rule-repair,0,CSR-SCN-017,CSR-SCN-017,1,0,0,1,1,0,0,0.051806,0.266095
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,nonpositive_mass,physics,ablation-no-provenance,0,CSR-SCN-017,CSR-SCN-017,1,0,0,1,1,0,0,0.039726,0.232455
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,nonpositive_mass,physics,ablation-no-task-validator,0,CSR-SCN-017,CSR-SCN-017,1,0,0,1,1,0,0,0.048275,0.251746
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,nonpositive_mass,physics,ablation-fixed-repair-order,0,CSR-SCN-017,CSR-SCN-017,1,0,0,1,1,0,0,0.051341,0.260282
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,nonunit_interface_axis,interface,direct-conversion,0,CSR-SCN-018,,0,0,1,0,0,0,0,0.001088,0.0
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,nonunit_interface_axis,interface,fixed-rule-repair,0,CSR-SCN-018,CSR-SCN-018,1,0,0,1,1,0,0,0.052793,0.264224
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,nonunit_interface_axis,interface,ablation-no-provenance,0,CSR-SCN-018,CSR-SCN-018,1,0,0,1,1,0,0,0.038299,0.225048
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,nonunit_interface_axis,interface,ablation-no-task-validator,0,CSR-SCN-018,CSR-SCN-018,1,0,0,1,1,0,0,0.045289,0.242672
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,nonunit_interface_axis,interface,ablation-fixed-repair-order,0,CSR-SCN-018,CSR-SCN-018,1,0,0,1,1,0,0,0.049694,0.256271
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,nonpositive_tolerance,interface,direct-conversion,0,CSR-SCN-019,,0,0,1,0,0,0,0,0.001053,0.0
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,nonpositive_tolerance,interface,fixed-rule-repair,0,CSR-SCN-019,CSR-SCN-019,1,0,0,1,1,0,0,0.050002,0.256482
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,nonpositive_tolerance,interface,ablation-no-provenance,0,CSR-SCN-019,CSR-SCN-019,1,0,0,1,1,0,0,0.037661,0.225468
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,nonpositive_tolerance,interface,ablation-no-task-validator,0,CSR-SCN-019,CSR-SCN-019,1,0,0,1,1,0,0,0.046251,0.246655
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,nonpositive_tolerance,interface,ablation-fixed-repair-order,0,CSR-SCN-019,CSR-SCN-019,1,0,0,1,1,0,0,0.05092,0.244942
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,missing_mate_component,interface,direct-conversion,0,CSR-SCN-020|CSR-SCN-027,,0,0,2,0,0,0,0,0.001084,0.0
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,missing_mate_component,interface,fixed-rule-repair,0,CSR-SCN-020|CSR-SCN-027,CSR-SCN-020|CSR-SCN-027,2,0,0,1,1,0,0,0.055198,0.270913
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,missing_mate_component,interface,ablation-no-provenance,0,CSR-SCN-020|CSR-SCN-027,CSR-SCN-020|CSR-SCN-027,2,0,0,1,1,0,0,0.03854,0.247587
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,missing_mate_component,interface,ablation-no-task-validator,0,CSR-SCN-020|CSR-SCN-027,CSR-SCN-020|CSR-SCN-027,2,0,0,1,1,0,0,0.047284,0.26302
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,missing_mate_component,interface,ablation-fixed-repair-order,0,CSR-SCN-020|CSR-SCN-027,CSR-SCN-020|CSR-SCN-027,2,0,0,1,1,0,0,0.050004,0.26873
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,invalid_construction_state,state,direct-conversion,0,CSR-SCN-021,,0,0,1,0,0,0,0,0.000948,0.0
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,invalid_construction_state,state,fixed-rule-repair,0,CSR-SCN-021,CSR-SCN-021,1,0,0,1,1,0,0,0.048835,0.251426
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,invalid_construction_state,state,ablation-no-provenance,0,CSR-SCN-021,CSR-SCN-021,1,0,0,1,1,0,0,0.038378,0.236979
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,invalid_construction_state,state,ablation-no-task-validator,0,CSR-SCN-021,CSR-SCN-021,1,0,0,1,1,0,0,0.047319,0.245071
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,invalid_construction_state,state,ablation-fixed-repair-order,0,CSR-SCN-021,CSR-SCN-021,1,0,0,1,1,0,0,0.049553,0.24913
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,missing_component_workzone,composition,direct-conversion,0,CSR-SCN-022,,0,0,1,0,0,0,0,0.000987,0.0
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,missing_component_workzone,composition,fixed-rule-repair,0,CSR-SCN-022,CSR-SCN-022,1,0,0,1,1,0,0,0.048955,0.253763
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,missing_component_workzone,composition,ablation-no-provenance,0,CSR-SCN-022,CSR-SCN-022,1,0,0,1,1,0,0,0.036959,0.225078
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,missing_component_workzone,composition,ablation-no-task-validator,0,CSR-SCN-022,CSR-SCN-022,1,0,0,1,1,0,0,0.052852,0.2586
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,missing_component_workzone,composition,ablation-fixed-repair-order,0,CSR-SCN-022,CSR-SCN-022,1,0,0,1,1,0,0,0.052487,0.25834
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,missing_tool_capability,tool,direct-conversion,0,CSR-SCN-025,,0,0,1,0,0,0,0,0.001113,0.0
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,missing_tool_capability,tool,fixed-rule-repair,0,CSR-SCN-025,CSR-SCN-025,1,0,0,1,1,0,0,0.054569,0.289268
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,missing_tool_capability,tool,ablation-no-provenance,0,CSR-SCN-025,CSR-SCN-025,1,0,0,1,1,0,0,0.042602,0.256716
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,missing_tool_capability,tool,ablation-no-task-validator,0,CSR-SCN-025,CSR-SCN-025,1,0,0,1,1,0,0,0.048112,0.27169
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,missing_tool_capability,tool,ablation-fixed-repair-order,0,CSR-SCN-025,CSR-SCN-025,1,0,0,1,1,0,0,0.054395,0.27379
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,missing_interface_owner,interface,direct-conversion,0,CSR-SCN-026|CSR-SCN-028,,0,0,2,0,0,0,0,0.001061,0.0
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,missing_interface_owner,interface,fixed-rule-repair,0,CSR-SCN-026|CSR-SCN-028,CSR-SCN-026|CSR-SCN-028,2,0,0,1,1,0,0,0.053368,0.26753
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,missing_interface_owner,interface,ablation-no-provenance,0,CSR-SCN-026|CSR-SCN-028,CSR-SCN-026|CSR-SCN-028,2,0,0,1,1,0,0,0.039373,0.245082
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,missing_interface_owner,interface,ablation-no-task-validator,0,CSR-SCN-026|CSR-SCN-028,CSR-SCN-026|CSR-SCN-028,2,0,0,1,1,0,0,0.048179,0.258755
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,missing_interface_owner,interface,ablation-fixed-repair-order,0,CSR-SCN-026|CSR-SCN-028,CSR-SCN-026|CSR-SCN-028,2,0,0,1,1,0,0,0.052314,0.275163
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,dangling_mate_component,interface,direct-conversion,0,CSR-SCN-027,,0,0,1,0,0,0,0,0.001046,0.0
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,dangling_mate_component,interface,fixed-rule-repair,0,CSR-SCN-027,CSR-SCN-027,1,0,0,1,1,0,0,0.049509,0.260586
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,dangling_mate_component,interface,ablation-no-provenance,0,CSR-SCN-027,CSR-SCN-027,1,0,0,1,1,0,0,0.037467,0.238221
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,dangling_mate_component,interface,ablation-no-task-validator,0,CSR-SCN-027,CSR-SCN-027,1,0,0,1,1,0,0,0.048644,0.249142
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,dangling_mate_component,interface,ablation-fixed-repair-order,0,CSR-SCN-027,CSR-SCN-027,1,0,0,1,1,0,0,0.051791,0.256847
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,mismatched_task_interface_target,task,direct-conversion,0,CSR-SCN-028,,0,0,1,0,0,0,0,0.001089,0.0
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,mismatched_task_interface_target,task,fixed-rule-repair,0,CSR-SCN-028,CSR-SCN-028,1,0,0,1,1,0,0,0.052347,0.250953
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,mismatched_task_interface_target,task,ablation-no-provenance,0,CSR-SCN-028,CSR-SCN-028,1,0,0,1,1,0,0,0.037023,0.235052
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,mismatched_task_interface_target,task,ablation-no-task-validator,0,CSR-SCN-028,CSR-SCN-028,1,0,0,1,1,0,0,0.046622,0.243791
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,mismatched_task_interface_target,task,ablation-fixed-repair-order,0,CSR-SCN-028,CSR-SCN-028,1,0,0,1,1,0,0,0.049144,0.266193
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,incomplete_provenance_schema,provenance,direct-conversion,0,CSR-SCN-030,,0,0,1,0,0,0,0,0.000971,0.0
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,incomplete_provenance_schema,provenance,fixed-rule-repair,0,CSR-SCN-030,CSR-SCN-030,1,0,0,1,1,0,0,0.054428,0.275421
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,incomplete_provenance_schema,provenance,ablation-no-provenance,0,CSR-SCN-030,,0,0,1,0,0,1,0,0.035463,0.20459
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,incomplete_provenance_schema,provenance,ablation-no-task-validator,0,CSR-SCN-030,CSR-SCN-030,1,0,0,1,1,0,0,0.048602,0.260602
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,incomplete_provenance_schema,provenance,ablation-fixed-repair-order,0,CSR-SCN-030,CSR-SCN-030,1,0,0,1,1,0,0,0.051154,0.270423
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,compound_frame_and_payload,compound,direct-conversion,0,CSR-SCN-001|CSR-SCN-005|CSR-SCN-029,,0,0,3,0,0,0,0,0.001064,0.0
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,compound_frame_and_payload,compound,fixed-rule-repair,0,CSR-SCN-001|CSR-SCN-005|CSR-SCN-029,CSR-SCN-001|CSR-SCN-005|CSR-SCN-029,3,0,0,1,1,0,0,0.05322,0.283115
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,compound_frame_and_payload,compound,ablation-no-provenance,0,CSR-SCN-001|CSR-SCN-005|CSR-SCN-029,CSR-SCN-001|CSR-SCN-005|CSR-SCN-029,3,0,0,1,1,0,0,0.039297,0.250787
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,compound_frame_and_payload,compound,ablation-no-task-validator,0,CSR-SCN-001|CSR-SCN-005|CSR-SCN-029,CSR-SCN-001|CSR-SCN-005|CSR-SCN-029,3,0,0,1,1,0,0,0.048987,0.279989
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,compound_frame_and_payload,compound,ablation-fixed-repair-order,0,CSR-SCN-001|CSR-SCN-005|CSR-SCN-029,CSR-SCN-001|CSR-SCN-005|CSR-SCN-029,3,0,0,1,1,0,0,0.050342,0.271498
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,compound_task_contract,compound,direct-conversion,0,CSR-SCN-009|CSR-SCN-010,,0,0,2,0,0,0,0,0.001079,0.0
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,compound_task_contract,compound,fixed-rule-repair,0,CSR-SCN-009|CSR-SCN-010,CSR-SCN-009|CSR-SCN-010,2,0,0,1,1,0,0,0.055959,0.280434
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,compound_task_contract,compound,ablation-no-provenance,0,CSR-SCN-009|CSR-SCN-010,CSR-SCN-009|CSR-SCN-010,2,0,0,1,1,0,0,0.038792,0.245444
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,compound_task_contract,compound,ablation-no-task-validator,0,CSR-SCN-009|CSR-SCN-010,,0,0,2,0,0,1,0,0.048698,0.23102
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,compound_task_contract,compound,ablation-fixed-repair-order,0,CSR-SCN-009|CSR-SCN-010,CSR-SCN-009|CSR-SCN-010,2,0,0,1,1,0,0,0.054169,0.279394
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,compound_interface_physics,compound,direct-conversion,0,CSR-SCN-018|CSR-SCN-019,,0,0,2,0,0,0,0,0.001075,0.0
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,compound_interface_physics,compound,fixed-rule-repair,0,CSR-SCN-018|CSR-SCN-019,CSR-SCN-018|CSR-SCN-019,2,0,0,1,1,0,0,0.055734,0.285349
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,compound_interface_physics,compound,ablation-no-provenance,0,CSR-SCN-018|CSR-SCN-019,CSR-SCN-018|CSR-SCN-019,2,0,0,1,1,0,0,0.041192,0.258893
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,compound_interface_physics,compound,ablation-no-task-validator,0,CSR-SCN-018|CSR-SCN-019,CSR-SCN-018|CSR-SCN-019,2,0,0,1,1,0,0,0.048361,0.277483
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,compound_interface_physics,compound,ablation-fixed-repair-order,0,CSR-SCN-018|CSR-SCN-019,CSR-SCN-018|CSR-SCN-019,2,0,0,1,1,0,0,0.054793,0.285351
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,compound_identity_and_actor,compound,direct-conversion,0,CSR-SCN-004|CSR-SCN-007|CSR-SCN-011,,0,0,3,0,0,0,0,0.001121,0.0
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,compound_identity_and_actor,compound,fixed-rule-repair,0,CSR-SCN-004|CSR-SCN-007|CSR-SCN-011,CSR-SCN-004|CSR-SCN-007|CSR-SCN-011,3,0,0,1,1,0,0,0.056969,0.298454
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,compound_identity_and_actor,compound,ablation-no-provenance,0,CSR-SCN-004|CSR-SCN-007|CSR-SCN-011,CSR-SCN-004|CSR-SCN-007|CSR-SCN-011,3,0,0,1,1,0,0,0.044867,0.264283
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,compound_identity_and_actor,compound,ablation-no-task-validator,0,CSR-SCN-004|CSR-SCN-007|CSR-SCN-011,CSR-SCN-004,1,0,2,0,0,1,0,0.048446,0.251726
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,compound_identity_and_actor,compound,ablation-fixed-repair-order,0,CSR-SCN-004|CSR-SCN-007|CSR-SCN-011,CSR-SCN-004|CSR-SCN-007|CSR-SCN-011,3,0,0,1,1,0,0,0.055593,0.290719
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,compound_mass_and_provenance,compound,direct-conversion,0,CSR-SCN-015|CSR-SCN-017,,0,0,2,0,0,0,0,0.001084,0.0
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,compound_mass_and_provenance,compound,fixed-rule-repair,0,CSR-SCN-015|CSR-SCN-017,CSR-SCN-015|CSR-SCN-017,2,0,0,1,1,0,0,0.048834,0.286019
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,compound_mass_and_provenance,compound,ablation-no-provenance,0,CSR-SCN-015|CSR-SCN-017,CSR-SCN-017,1,0,1,0,0,1,0,0.038115,0.196786
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,compound_mass_and_provenance,compound,ablation-no-task-validator,0,CSR-SCN-015|CSR-SCN-017,CSR-SCN-015|CSR-SCN-017,2,0,0,1,1,0,0,0.042362,0.268871
B-CPU-DETREp-0001,fb93389,test,sequential_assembly__v001,compound_mass_and_provenance,compound,ablation-fixed-repair-order,0,CSR-SCN-015|CSR-SCN-017,CSR-SCN-015|CSR-SCN-017,2,0,0,1,1,0,0,0.045702,0.272481
